Category,Height,Width
Adult,28.0,84.0
Adult,64.0,210.0
Adult,42.0,110.0
Child,87.0,169.0
Adult,70.0,152.0
Adult,169.0,355.0
Adult,68.0,180.0
Adult,63.0,140.0
Adult,66.0,179.0
Adult,41.0,92.0
Adult,86.0,216.0
Adult,61.0,166.0
Adult,28.0,93.0
Adult,66.0,161.0
Adult,61.0,173.0
Adult,38.0,80.0
Adult,80.0,192.0
Adult,57.0,158.0
Adult,32.0,78.0
Child,59.0,228.0
Adult,76.0,206.0
Adult,124.0,258.0
Adult,57.0,139.0
Adult,28.0,85.0
Adult,74.0,188.0
Child,26.0,64.0
Adult,39.0,88.0
Child,50.0,161.0
Adult,46.0,97.0
Adult,60.0,178.0
Adult,137.0,237.0
Adult,59.0,182.0
Adult,68.0,193.0
Adult,48.0,114.0
Adult,48.0,132.0
Adult,55.0,126.0
Adult,95.0,233.0
Adult,128.0,239.0
Adult,32.0,103.0
Adult,30.0,100.0
Adult,122.0,279.0
Adult,23.0,81.0
Adult,30.0,94.0
Adult,56.0,113.0
Adult,69.0,151.0
Adult,61.0,168.0
Adult,50.0,135.0
Adult,89.0,180.0
Adult,66.0,185.0
Adult,103.0,247.0
Adult,28.0,79.0
Adult,39.0,128.0
Adult,26.0,73.0
Adult,99.0,243.0
Adult,61.0,186.0
Adult,72.0,174.0
Adult,94.0,234.0
Adult,34.0,88.0
Adult,75.0,138.0
Adult,53.0,178.0
Adult,113.0,216.0
Adult,57.0,177.0
Adult,66.0,202.0
Adult,90.0,237.0
Child,30.0,72.0
Adult,51.0,200.0
Adult,151.0,328.0
Adult,50.0,128.0
Adult,44.0,121.0
Adult,95.0,248.0
Adult,58.0,165.0
Adult,56.0,144.0
Adult,96.0,273.0
Adult,96.0,336.0
Child,64.0,155.0
Adult,75.0,155.0
Adult,34.0,95.0
Adult,95.0,296.0
Adult,41.0,144.0
Adult,71.0,158.0
Adult,34.0,102.0
Adult,75.0,185.0
Adult,83.0,238.0
Adult,168.0,289.0
Adult,165.0,333.0
Adult,190.0,315.0
Adult,63.0,182.0
Adult,55.0,175.0
Adult,62.0,126.0
Adult,37.0,98.0
Adult,68.0,196.0
Adult,52.0,143.0
Adult,153.0,281.0
Adult,25.0,85.0
Adult,65.0,146.0
Adult,44.0,104.0
Adult,77.0,195.0
Adult,26.0,87.0
Adult,36.0,112.0
Adult,57.0,176.0
Adult,121.0,304.0
Adult,26.0,89.0
Adult,68.0,215.0
Adult,58.0,171.0
Adult,89.0,208.0
Adult,32.0,91.0
Adult,62.0,168.0
Adult,36.0,86.0
Adult,52.0,182.0
Adult,114.0,300.0
Adult,64.0,133.0
Adult,32.0,88.0
Adult,44.0,94.0
Adult,100.0,265.0
Adult,75.0,259.0
Adult,98.0,237.0
Adult,29.0,101.0
Adult,49.0,111.0
Adult,71.0,151.0
Adult,28.0,95.0
Adult,52.0,124.0
Adult,122.0,190.0
Adult,78.0,225.0
Adult,77.0,149.0
Adult,70.0,136.0
Adult,46.0,141.0
Adult,72.0,160.0
Adult,62.0,191.0
Adult,73.0,282.0
Adult,99.0,246.0
Adult,71.0,115.0
Adult,31.0,89.0
Adult,172.0,291.0
Adult,58.0,209.0
Adult,41.0,96.0
Adult,87.0,166.0
Adult,67.0,251.0
Adult,55.0,146.0
Adult,75.0,173.0
Adult,45.0,142.0
Adult,64.0,175.0
Adult,58.0,202.0
Adult,68.0,171.0
Adult,80.0,285.0
Adult,127.0,366.0
Adult,140.0,303.0
Adult,60.0,178.0
Adult,59.0,131.0
Adult,147.0,279.0
Child,32.0,71.0
Adult,89.0,189.0
Adult,115.0,300.0
Adult,45.0,149.0
Adult,34.0,95.0
Adult,28.0,80.0
Adult,43.0,88.0
Child,161.0,306.0
Adult,60.0,128.0
Adult,88.0,238.0
Adult,67.0,171.0
Adult,32.0,91.0
Adult,89.0,240.0
Adult,27.0,90.0
Adult,73.0,169.0
Adult,57.0,187.0
Adult,76.0,195.0
Adult,41.0,125.0
Adult,130.0,272.0
Adult,98.0,318.0
Adult,67.0,159.0
Adult,66.0,158.0
Adult,69.0,182.0
Adult,100.0,274.0
Adult,76.0,174.0
Adult,70.0,180.0
Adult,96.0,255.0
Adult,76.0,177.0
Adult,73.0,192.0
Adult,27.0,74.0
Adult,76.0,127.0
Adult,51.0,122.0
Adult,86.0,181.0
Adult,34.0,110.0
Child,46.0,143.0
Adult,65.0,163.0
Adult,163.0,369.0
Adult,50.0,148.0
Adult,85.0,195.0
Adult,58.0,145.0
Adult,58.0,201.0
Adult,77.0,181.0
Adult,64.0,242.0
Adult,68.0,174.0
Adult,35.0,111.0
Adult,36.0,112.0
Adult,70.0,193.0
Adult,62.0,163.0
Adult,99.0,218.0
Adult,59.0,195.0
Adult,33.0,86.0
Adult,80.0,249.0
Adult,29.0,100.0
Adult,33.0,95.0
Adult,54.0,152.0
Adult,69.0,262.0
Adult,62.0,160.0
Adult,57.0,157.0
Adult,32.0,71.0
Adult,51.0,112.0
Adult,91.0,241.0
Adult,37.0,71.0
Adult,88.0,207.0
Adult,44.0,134.0
Child,29.0,82.0
Adult,48.0,124.0
Adult,122.0,319.0
Adult,46.0,136.0
Adult,58.0,147.0
Adult,63.0,185.0
Adult,76.0,206.0
Adult,55.0,183.0
Adult,129.0,306.0
Adult,95.0,216.0
Adult,48.0,135.0
Adult,95.0,247.0
Adult,85.0,239.0
Child,45.0,146.0
Adult,43.0,104.0
Adult,60.0,170.0
Adult,48.0,97.0
Adult,52.0,160.0
Adult,28.0,84.0
Adult,44.0,99.0
Adult,51.0,154.0
Adult,27.0,68.0
Child,83.0,215.0
Adult,31.0,93.0
Adult,85.0,238.0
Adult,52.0,137.0
Adult,34.0,95.0
Adult,29.0,84.0
Adult,37.0,90.0
Adult,48.0,157.0
Adult,50.0,125.0
Adult,99.0,285.0
Adult,77.0,147.0
Adult,74.0,156.0
Adult,83.0,148.0
Adult,112.0,195.0
Adult,38.0,114.0
Adult,33.0,97.0
Adult,86.0,169.0
Adult,81.0,207.0
Adult,44.0,129.0
Adult,142.0,256.0
Adult,64.0,159.0
Adult,84.0,159.0
Adult,97.0,276.0
Adult,35.0,87.0
Adult,37.0,86.0
Adult,44.0,129.0
Adult,44.0,143.0
Adult,46.0,150.0
Adult,72.0,163.0
Adult,32.0,86.0
Adult,49.0,96.0
Adult,99.0,222.0
Adult,68.0,195.0
Adult,33.0,83.0
Adult,59.0,192.0
Adult,71.0,211.0
Adult,70.0,156.0
Adult,37.0,113.0
Adult,27.0,96.0
Adult,73.0,200.0
Adult,115.0,208.0
Adult,60.0,149.0
Adult,114.0,266.0
Adult,155.0,272.0
Adult,33.0,91.0
Adult,145.0,334.0
Adult,97.0,158.0
Adult,82.0,168.0
Adult,59.0,196.0
Adult,103.0,236.0
Child,84.0,257.0
Adult,118.0,238.0
Adult,185.0,331.0
Adult,70.0,264.0
Adult,23.0,85.0
Adult,60.0,136.0
Adult,67.0,141.0
Adult,38.0,99.0
Adult,96.0,238.0
Adult,82.0,211.0
Adult,24.0,80.0
Adult,32.0,86.0
Adult,76.0,150.0
Adult,74.0,203.0
Adult,67.0,156.0
Adult,52.0,175.0
Adult,137.0,268.0
Adult,74.0,147.0
Adult,26.0,105.0
Adult,116.0,256.0
Adult,44.0,128.0
Adult,58.0,177.0
Adult,29.0,83.0
Adult,32.0,86.0
Adult,81.0,220.0
Adult,119.0,220.0
Adult,85.0,223.0
Adult,39.0,130.0
Adult,172.0,279.0
Adult,47.0,198.0
Adult,60.0,130.0
Adult,42.0,168.0
Adult,21.0,74.0
Adult,77.0,182.0
Adult,43.0,115.0
Adult,80.0,191.0
Adult,29.0,88.0
Adult,63.0,208.0
Adult,40.0,129.0
Adult,68.0,180.0
Adult,48.0,125.0
Adult,64.0,169.0
Adult,89.0,239.0
Adult,60.0,182.0
Adult,135.0,302.0
Adult,55.0,136.0
Adult,28.0,102.0
Adult,129.0,256.0
Adult,33.0,87.0
Adult,67.0,150.0
Adult,47.0,130.0
Adult,49.0,154.0
Adult,42.0,117.0
Adult,30.0,85.0
Adult,47.0,105.0
Adult,33.0,91.0
Adult,85.0,288.0
Adult,71.0,199.0
Adult,35.0,98.0
Adult,68.0,209.0
Adult,28.0,84.0
Adult,110.0,254.0
Adult,43.0,110.0
Adult,89.0,234.0
Adult,59.0,116.0
Adult,75.0,160.0
Adult,60.0,149.0
Adult,52.0,188.0
Adult,135.0,267.0
Adult,59.0,134.0
Adult,86.0,206.0
Adult,45.0,127.0
Adult,88.0,224.0
Adult,79.0,152.0
Adult,30.0,97.0
Adult,100.0,263.0
Adult,49.0,193.0
Adult,105.0,188.0
Adult,35.0,92.0
Adult,68.0,180.0
Adult,41.0,110.0
Adult,37.0,114.0
Adult,104.0,291.0
Adult,47.0,156.0
Adult,59.0,220.0
Adult,90.0,159.0
Adult,144.0,252.0
Adult,120.0,239.0
Adult,52.0,129.0
Adult,91.0,144.0
Adult,60.0,171.0
Adult,53.0,232.0
Adult,60.0,151.0
Adult,73.0,140.0
Adult,48.0,142.0
