Category,Height,Width
Adult,79.0,231.0
Adult,57.0,164.0
Adult,40.0,127.0
Adult,40.0,108.0
Adult,56.0,118.0
Adult,25.0,98.0
Adult,90.0,242.0
Adult,27.0,79.0
Adult,47.0,107.0
Adult,188.0,391.0
Adult,30.0,108.0
Adult,88.0,210.0
Adult,69.0,217.0
Adult,52.0,141.0
Adult,64.0,196.0
Adult,98.0,270.0
Adult,49.0,163.0
Adult,91.0,201.0
Adult,102.0,340.0
Adult,123.0,312.0
Adult,140.0,341.0
Adult,83.0,274.0
Adult,58.0,220.0
Adult,36.0,119.0
Adult,62.0,231.0
Adult,78.0,256.0
Adult,97.0,322.0
Adult,45.0,103.0
Adult,33.0,84.0
Adult,42.0,130.0
Adult,35.0,95.0
Adult,67.0,188.0
Adult,35.0,85.0
Adult,27.0,104.0
Adult,41.0,124.0
Adult,26.0,106.0
Adult,72.0,180.0
Adult,148.0,470.0
Adult,104.0,336.0
Adult,59.0,151.0
Adult,34.0,65.0
Adult,33.0,100.0
Adult,88.0,237.0
Adult,40.0,134.0
Adult,48.0,113.0
Adult,33.0,131.0
Adult,31.0,86.0
Adult,38.0,124.0
Adult,145.0,261.0
Adult,81.0,240.0
Adult,77.0,179.0
Adult,40.0,105.0
Adult,29.0,75.0
Adult,38.0,103.0
Adult,34.0,108.0
Adult,39.0,136.0
Adult,37.0,99.0
Adult,72.0,203.0
Adult,86.0,257.0
Adult,27.0,91.0
Adult,93.0,235.0
Adult,25.0,69.0
Adult,95.0,306.0
Adult,87.0,256.0
Adult,23.0,89.0
Adult,38.0,95.0
Adult,100.0,214.0
Adult,49.0,168.0
Adult,64.0,174.0
Adult,32.0,103.0
Adult,41.0,95.0
Adult,74.0,190.0
Adult,74.0,203.0
Adult,40.0,82.0
Adult,85.0,247.0
Adult,32.0,110.0
Adult,33.0,79.0
Adult,61.0,117.0
Adult,68.0,174.0
Adult,58.0,139.0
Adult,120.0,296.0
Adult,120.0,397.0
Adult,30.0,94.0
Adult,57.0,146.0
Adult,40.0,111.0
Adult,64.0,117.0
Adult,31.0,92.0
Adult,27.0,82.0
Adult,34.0,135.0
Adult,75.0,188.0
Adult,28.0,91.0
Adult,117.0,351.0
Adult,140.0,313.0
Adult,34.0,72.0
Adult,56.0,208.0
Adult,38.0,159.0
Adult,114.0,297.0
Adult,23.0,73.0
Adult,34.0,85.0
Adult,92.0,323.0
Adult,91.0,264.0
Adult,35.0,85.0
Adult,36.0,98.0
Adult,63.0,233.0
Adult,134.0,267.0
Adult,37.0,94.0
Adult,84.0,169.0
Adult,96.0,269.0
Adult,62.0,173.0
Adult,38.0,131.0
Adult,30.0,98.0
Adult,51.0,151.0
Adult,40.0,139.0
Adult,104.0,208.0
Adult,50.0,141.0
Adult,70.0,159.0
Adult,107.0,322.0
Adult,53.0,160.0
Adult,48.0,106.0
Adult,54.0,135.0
Adult,80.0,162.0
Adult,110.0,281.0
Adult,69.0,190.0
Adult,93.0,206.0
Adult,96.0,210.0
Adult,85.0,226.0
Adult,85.0,208.0
Adult,42.0,117.0
Adult,62.0,234.0
Adult,31.0,94.0
Adult,63.0,120.0
Adult,64.0,208.0
Adult,35.0,108.0
Adult,126.0,251.0
Adult,75.0,184.0
Adult,74.0,233.0
Adult,152.0,242.0
Adult,20.0,66.0
Adult,81.0,148.0
Adult,28.0,89.0
Adult,50.0,120.0
Adult,28.0,73.0
Adult,61.0,157.0
Adult,47.0,100.0
Adult,47.0,105.0
Adult,49.0,160.0
Adult,52.0,130.0
Adult,51.0,124.0
Adult,29.0,78.0
Adult,30.0,93.0
Adult,19.0,66.0
Adult,97.0,172.0
Adult,25.0,69.0
Adult,40.0,123.0
Adult,35.0,121.0
Adult,51.0,130.0
Child,37.0,67.0
Adult,31.0,77.0
Adult,99.0,286.0
Adult,35.0,99.0
Adult,35.0,89.0
Adult,42.0,130.0
Adult,71.0,206.0
Adult,46.0,156.0
Adult,37.0,109.0
Adult,151.0,300.0
Adult,59.0,187.0
Adult,194.0,421.0
Adult,61.0,228.0
Adult,79.0,227.0
Adult,42.0,127.0
Adult,63.0,199.0
Adult,41.0,135.0
Adult,37.0,122.0
Adult,52.0,139.0
Adult,180.0,362.0
Adult,51.0,128.0
Adult,77.0,153.0
Adult,62.0,135.0
Adult,63.0,132.0
Adult,27.0,74.0
Adult,24.0,74.0
Adult,25.0,67.0
Adult,28.0,80.0
Adult,69.0,247.0
Adult,31.0,82.0
Adult,46.0,163.0
Adult,38.0,124.0
Adult,22.0,85.0
Adult,36.0,89.0
Adult,63.0,203.0
Adult,27.0,83.0
Child,74.0,155.0
Adult,50.0,157.0
Adult,39.0,116.0
Adult,56.0,147.0
Adult,56.0,148.0
Adult,89.0,246.0
Adult,58.0,156.0
Adult,53.0,169.0
Adult,50.0,159.0
Adult,32.0,107.0
Adult,46.0,129.0
Adult,140.0,322.0
Adult,44.0,124.0
Adult,55.0,143.0
Adult,40.0,115.0
Adult,135.0,384.0
Adult,79.0,213.0
Adult,34.0,83.0
Adult,40.0,88.0
Adult,30.0,83.0
Adult,22.0,80.0
Adult,34.0,132.0
Adult,34.0,89.0
Adult,63.0,167.0
Adult,33.0,90.0
Adult,140.0,417.0
Adult,34.0,75.0
Adult,29.0,121.0
Adult,47.0,100.0
Adult,93.0,301.0
Adult,83.0,196.0
Adult,37.0,111.0
Adult,39.0,99.0
Adult,34.0,99.0
Adult,95.0,288.0
Adult,128.0,331.0
Adult,58.0,172.0
Adult,136.0,329.0
Adult,28.0,111.0
Adult,114.0,282.0
Adult,44.0,123.0
Adult,50.0,122.0
Adult,246.0,518.0
Adult,50.0,155.0
Adult,33.0,110.0
Adult,35.0,129.0
Adult,28.0,93.0
Adult,50.0,120.0
Adult,70.0,206.0
Adult,52.0,133.0
Adult,100.0,253.0
Adult,158.0,318.0
Adult,68.0,214.0
Adult,29.0,93.0
Adult,34.0,80.0
Adult,109.0,312.0
Adult,67.0,121.0
Adult,31.0,84.0
Adult,64.0,167.0
Adult,78.0,270.0
Adult,84.0,221.0
Adult,57.0,232.0
Adult,30.0,109.0
Adult,27.0,73.0
Adult,41.0,148.0
Adult,98.0,322.0
Adult,63.0,234.0
Adult,121.0,197.0
Adult,127.0,328.0
Adult,39.0,112.0
Adult,81.0,199.0
Adult,38.0,103.0
Adult,54.0,165.0
Adult,68.0,147.0
Adult,64.0,181.0
Adult,40.0,109.0
Adult,27.0,87.0
Adult,63.0,139.0
Adult,64.0,152.0
Adult,69.0,141.0
Adult,94.0,316.0
Adult,85.0,237.0
Adult,54.0,146.0
Adult,41.0,108.0
Adult,47.0,126.0
Adult,232.0,448.0
Adult,65.0,195.0
Adult,193.0,350.0
Adult,27.0,77.0
Adult,39.0,122.0
Adult,65.0,134.0
Adult,165.0,387.0
Adult,33.0,114.0
Adult,40.0,91.0
Adult,36.0,108.0
Adult,69.0,227.0
Adult,22.0,65.0
Adult,35.0,115.0
Adult,39.0,115.0
Adult,21.0,71.0
Adult,67.0,213.0
Adult,32.0,99.0
Adult,86.0,229.0
Adult,51.0,147.0
Adult,62.0,194.0
Adult,32.0,105.0
Adult,28.0,78.0
Adult,28.0,75.0
Adult,58.0,200.0
Adult,73.0,154.0
Adult,55.0,175.0
Adult,122.0,315.0
Adult,113.0,242.0
Adult,57.0,149.0
Adult,34.0,94.0
Adult,64.0,123.0
Adult,69.0,194.0
Adult,48.0,135.0
Adult,26.0,85.0
Adult,76.0,144.0
Adult,29.0,101.0
Adult,25.0,74.0
Adult,111.0,313.0
Adult,79.0,156.0
Adult,59.0,144.0
Adult,36.0,141.0
Adult,37.0,99.0
Adult,28.0,84.0
Adult,28.0,83.0
Adult,47.0,129.0
Adult,34.0,94.0
Adult,76.0,293.0
Adult,67.0,213.0
Adult,40.0,106.0
Adult,51.0,155.0
Adult,112.0,245.0
Adult,168.0,345.0
Adult,23.0,69.0
Adult,29.0,89.0
Adult,38.0,99.0
Adult,31.0,70.0
Adult,79.0,254.0
Adult,117.0,325.0
Adult,33.0,126.0
Adult,51.0,124.0
Adult,48.0,120.0
Adult,121.0,277.0
Adult,47.0,144.0
Adult,83.0,222.0
Adult,28.0,92.0
Adult,35.0,110.0
Adult,41.0,124.0
Adult,31.0,94.0
Adult,30.0,70.0
Adult,48.0,125.0
Adult,61.0,212.0
Adult,46.0,151.0
Adult,55.0,161.0
Adult,31.0,100.0
Adult,166.0,595.0
Adult,29.0,98.0
Adult,172.0,418.0
Adult,66.0,185.0
Adult,50.0,137.0
Adult,36.0,121.0
Adult,58.0,171.0
Adult,49.0,146.0
Adult,126.0,222.0
Adult,89.0,212.0
Adult,39.0,110.0
Adult,27.0,87.0
Adult,50.0,146.0
Adult,22.0,66.0
Adult,35.0,98.0
Adult,23.0,69.0
Adult,49.0,150.0
Adult,38.0,110.0
Adult,163.0,483.0
Adult,40.0,160.0
Adult,25.0,74.0
Adult,30.0,82.0
Adult,42.0,143.0
Adult,75.0,210.0
Adult,131.0,239.0
Adult,26.0,85.0
Adult,19.0,73.0
Adult,72.0,236.0
Adult,42.0,140.0
Adult,57.0,142.0
Adult,32.0,91.0
Adult,69.0,180.0
Adult,38.0,105.0
Adult,159.0,423.0
Adult,48.0,111.0
Adult,60.0,116.0
Adult,40.0,110.0
Adult,58.0,188.0
Adult,43.0,154.0
Adult,65.0,172.0
Adult,50.0,109.0
Adult,74.0,200.0
Adult,123.0,271.0
Adult,43.0,110.0
Adult,102.0,274.0
Adult,117.0,193.0
Adult,52.0,125.0
Adult,65.0,228.0
Adult,56.0,139.0
Adult,85.0,286.0
Adult,43.0,169.0
Adult,37.0,105.0
Adult,50.0,169.0
Adult,36.0,83.0
Adult,42.0,113.0
Adult,175.0,473.0
Adult,26.0,78.0
Adult,70.0,150.0
Adult,87.0,247.0
Adult,126.0,266.0
Adult,79.0,191.0
Adult,50.0,153.0
Adult,55.0,183.0
Adult,51.0,137.0
Adult,29.0,84.0
Adult,123.0,401.0
Adult,79.0,189.0
Adult,29.0,98.0
Adult,62.0,247.0
Adult,66.0,120.0
Adult,36.0,104.0
Adult,24.0,92.0
Child,42.0,100.0
Adult,122.0,381.0
Adult,38.0,114.0
Adult,80.0,223.0
Adult,36.0,98.0
Adult,29.0,71.0
Adult,72.0,190.0
Adult,57.0,181.0
Adult,87.0,231.0
Adult,33.0,116.0
Adult,39.0,79.0
Adult,50.0,174.0
Adult,100.0,300.0
Adult,19.0,59.0
Adult,41.0,128.0
Adult,96.0,265.0
Adult,52.0,178.0
Adult,54.0,143.0
Adult,28.0,111.0
Adult,35.0,110.0
Adult,63.0,263.0
Adult,48.0,100.0
Adult,141.0,407.0
Adult,42.0,120.0
Adult,40.0,92.0
Adult,58.0,142.0
Adult,108.0,374.0
Adult,30.0,85.0
Adult,31.0,120.0
Adult,34.0,121.0
Adult,102.0,285.0
Child,24.0,61.0
Adult,65.0,209.0
Adult,28.0,84.0
Adult,37.0,92.0
Adult,31.0,79.0
Adult,32.0,111.0
Adult,118.0,278.0
Adult,38.0,97.0
Adult,75.0,191.0
Adult,92.0,193.0
Adult,23.0,80.0
Adult,54.0,121.0
Adult,25.0,76.0
Adult,33.0,65.0
Adult,56.0,168.0
Adult,111.0,269.0
Adult,45.0,145.0
Adult,46.0,145.0
Adult,51.0,92.0
Adult,34.0,119.0
Adult,34.0,67.0
Adult,111.0,343.0
Adult,45.0,135.0
Adult,32.0,89.0
Adult,46.0,146.0
Adult,41.0,114.0
Adult,158.0,342.0
Adult,100.0,276.0
Adult,60.0,162.0
Adult,105.0,314.0
Adult,361.0,541.0
Adult,62.0,118.0
Adult,43.0,145.0
Adult,45.0,153.0
Adult,59.0,172.0
Adult,189.0,382.0
Adult,21.0,66.0
Adult,59.0,138.0
Adult,70.0,130.0
Adult,53.0,146.0
Adult,40.0,114.0
Adult,28.0,74.0
Adult,26.0,77.0
Adult,48.0,132.0
Adult,152.0,451.0
Adult,36.0,100.0
Adult,31.0,69.0
Adult,117.0,263.0
Adult,86.0,233.0
Adult,38.0,73.0
Adult,37.0,122.0
Adult,168.0,408.0
Adult,51.0,194.0
Adult,31.0,87.0
Adult,24.0,72.0
Adult,64.0,226.0
Adult,68.0,147.0
Adult,144.0,363.0
Adult,65.0,133.0
Adult,65.0,195.0
Adult,39.0,92.0
Adult,46.0,111.0
Adult,51.0,149.0
Adult,86.0,291.0
Adult,51.0,131.0
Adult,52.0,117.0
Adult,28.0,69.0
Adult,28.0,84.0
Adult,48.0,123.0
Adult,39.0,82.0
Adult,88.0,240.0
Child,99.0,188.0
Adult,48.0,132.0
Adult,77.0,321.0
Adult,46.0,161.0
Adult,63.0,192.0
Adult,82.0,222.0
Adult,52.0,173.0
Adult,32.0,84.0
Adult,77.0,220.0
Adult,29.0,77.0
Adult,20.0,68.0
Adult,55.0,102.0
Adult,55.0,194.0
Adult,156.0,317.0
Adult,59.0,177.0
Adult,70.0,155.0
Adult,51.0,189.0
Adult,42.0,133.0
Adult,48.0,137.0
Adult,26.0,66.0
Adult,48.0,130.0
Adult,34.0,110.0
Adult,64.0,164.0
Adult,30.0,71.0
Adult,33.0,78.0
Adult,58.0,157.0
Adult,65.0,159.0
Adult,121.0,306.0
Adult,31.0,92.0
Adult,147.0,274.0
Adult,63.0,155.0
Adult,29.0,80.0
Adult,86.0,209.0
Adult,90.0,309.0
Adult,35.0,105.0
Adult,52.0,149.0
Adult,44.0,84.0
Adult,28.0,89.0
Adult,41.0,110.0
Adult,35.0,119.0
Adult,42.0,131.0
Adult,53.0,146.0
Adult,33.0,95.0
Adult,39.0,126.0
Adult,36.0,93.0
Adult,107.0,295.0
Adult,43.0,148.0
Adult,72.0,121.0
Adult,62.0,138.0
Adult,28.0,92.0
Adult,36.0,119.0
Adult,70.0,171.0
Adult,68.0,204.0
Adult,45.0,101.0
Adult,56.0,153.0
Adult,83.0,255.0
Adult,28.0,103.0
Adult,30.0,124.0
Adult,71.0,201.0
Adult,114.0,331.0
Adult,39.0,138.0
Adult,47.0,139.0
Adult,70.0,130.0
Adult,40.0,109.0
Adult,45.0,116.0
Adult,27.0,86.0
Adult,55.0,137.0
Adult,33.0,102.0
Adult,44.0,164.0
Adult,76.0,196.0
Adult,51.0,217.0
Adult,33.0,98.0
Adult,34.0,122.0
Adult,54.0,150.0
Adult,34.0,98.0
Adult,22.0,65.0
Adult,36.0,110.0
Adult,30.0,76.0
Adult,75.0,236.0
Adult,46.0,114.0
Adult,26.0,76.0
Adult,116.0,327.0
Adult,50.0,152.0
Adult,46.0,98.0
Child,23.0,58.0
Adult,32.0,78.0
Adult,135.0,434.0
Adult,25.0,74.0
Adult,119.0,267.0
Adult,42.0,106.0
Adult,65.0,146.0
Adult,31.0,93.0
Adult,63.0,155.0
Adult,63.0,183.0
Adult,36.0,101.0
Adult,57.0,234.0
Adult,86.0,231.0
Adult,100.0,233.0
Adult,55.0,106.0
Adult,40.0,96.0
Adult,30.0,91.0
Adult,57.0,121.0
Adult,34.0,80.0
Adult,20.0,67.0
Adult,73.0,227.0
Adult,36.0,101.0
Adult,75.0,175.0
Adult,41.0,97.0
Adult,94.0,276.0
Adult,57.0,158.0
Adult,29.0,80.0
Adult,54.0,190.0
Adult,22.0,74.0
Adult,33.0,100.0
Adult,30.0,88.0
Adult,30.0,68.0
Adult,41.0,113.0
Adult,74.0,233.0
Adult,110.0,318.0
Adult,28.0,80.0
Adult,36.0,92.0
Adult,46.0,91.0
Adult,159.0,292.0
Adult,28.0,69.0
Adult,129.0,306.0
Adult,36.0,102.0
Adult,90.0,249.0
Adult,42.0,144.0
Adult,31.0,73.0
Adult,30.0,85.0
Adult,54.0,143.0
Adult,51.0,223.0
Adult,27.0,94.0
Adult,63.0,144.0
Adult,39.0,101.0
Child,40.0,109.0
Adult,80.0,158.0
Adult,61.0,118.0
Adult,71.0,219.0
Adult,34.0,92.0
Adult,29.0,104.0
Adult,88.0,316.0
Adult,108.0,335.0
Adult,56.0,191.0
Adult,36.0,117.0
Adult,82.0,249.0
Adult,57.0,124.0
Adult,96.0,226.0
Adult,31.0,109.0
Adult,77.0,179.0
Adult,92.0,252.0
Adult,30.0,75.0
Adult,36.0,116.0
Adult,34.0,86.0
Adult,23.0,81.0
Adult,47.0,123.0
Adult,41.0,133.0
Adult,114.0,355.0
Adult,42.0,140.0
Adult,47.0,124.0
Adult,66.0,214.0
Adult,28.0,83.0
Adult,59.0,188.0
Adult,41.0,132.0
Adult,68.0,195.0
Adult,62.0,148.0
Adult,68.0,217.0
Adult,68.0,167.0
Adult,40.0,105.0
Adult,85.0,265.0
Adult,78.0,218.0
Adult,39.0,98.0
Adult,201.0,400.0
Adult,67.0,162.0
Adult,28.0,94.0
Adult,43.0,119.0
Adult,35.0,96.0
Adult,78.0,217.0
Adult,29.0,90.0
Adult,178.0,451.0
Adult,83.0,233.0
Adult,30.0,95.0
Adult,64.0,179.0
Adult,27.0,89.0
Adult,30.0,93.0
Adult,107.0,310.0
Adult,33.0,103.0
Adult,31.0,80.0
Adult,38.0,92.0
Adult,32.0,82.0
Adult,27.0,82.0
Adult,58.0,192.0
Adult,208.0,343.0
Adult,58.0,160.0
Adult,114.0,222.0
Adult,80.0,197.0
Adult,52.0,166.0
Adult,148.0,304.0
Adult,54.0,178.0
Adult,67.0,210.0
Adult,118.0,361.0
Adult,67.0,188.0
Adult,53.0,163.0
Adult,48.0,140.0
Adult,24.0,86.0
Adult,48.0,158.0
Adult,94.0,217.0
Adult,40.0,130.0
Adult,31.0,105.0
Adult,34.0,87.0
Adult,96.0,277.0
Adult,81.0,204.0
Adult,150.0,302.0
Adult,129.0,274.0
Adult,51.0,149.0
Adult,129.0,370.0
Adult,40.0,143.0
Adult,116.0,261.0
Adult,40.0,121.0
Adult,21.0,76.0
Adult,53.0,165.0
Adult,139.0,423.0
Adult,39.0,99.0
Adult,98.0,243.0
Adult,128.0,298.0
Adult,40.0,121.0
Adult,164.0,504.0
Adult,61.0,152.0
Adult,29.0,75.0
Adult,39.0,127.0
Adult,117.0,331.0
Adult,26.0,65.0
Adult,51.0,157.0
Adult,42.0,125.0
Adult,34.0,116.0
Adult,35.0,92.0
Adult,106.0,420.0
Adult,62.0,174.0
Adult,36.0,89.0
Adult,40.0,120.0
Adult,56.0,190.0
Adult,152.0,366.0
Adult,30.0,103.0
Adult,23.0,98.0
Adult,159.0,373.0
Adult,37.0,118.0
Adult,32.0,80.0
Adult,87.0,240.0
Adult,97.0,372.0
Adult,73.0,144.0
Adult,30.0,92.0
Adult,76.0,217.0
Adult,112.0,221.0
Child,64.0,152.0
Adult,24.0,68.0
Adult,84.0,237.0
Adult,124.0,251.0
Adult,27.0,108.0
Adult,34.0,89.0
Adult,189.0,444.0
Adult,21.0,65.0
Adult,72.0,232.0
Adult,41.0,123.0
Adult,79.0,170.0
Adult,40.0,99.0
Adult,142.0,363.0
Adult,84.0,178.0
Adult,165.0,251.0
Adult,70.0,163.0
Adult,33.0,86.0
Adult,38.0,87.0
Adult,105.0,258.0
Adult,42.0,98.0
Adult,97.0,164.0
Adult,36.0,105.0
Adult,100.0,225.0
Adult,52.0,98.0
Adult,146.0,383.0
Adult,30.0,92.0
Adult,49.0,183.0
Adult,48.0,115.0
Adult,46.0,176.0
Adult,26.0,73.0
Adult,47.0,132.0
Adult,26.0,83.0
Adult,38.0,101.0
Adult,36.0,114.0
Adult,39.0,154.0
Adult,27.0,90.0
Adult,27.0,74.0
Adult,36.0,143.0
Adult,28.0,92.0
Adult,38.0,98.0
Adult,84.0,215.0
Adult,92.0,229.0
Adult,73.0,180.0
Adult,112.0,284.0
Adult,181.0,466.0
Adult,29.0,91.0
Adult,42.0,123.0
Adult,25.0,99.0
Adult,118.0,298.0
Adult,32.0,104.0
Adult,32.0,104.0
Adult,37.0,86.0
Adult,34.0,114.0
Adult,32.0,100.0
Adult,102.0,349.0
Adult,112.0,293.0
Adult,44.0,103.0
Adult,52.0,101.0
Adult,79.0,194.0
Adult,54.0,101.0
Adult,91.0,176.0
Adult,64.0,170.0
Adult,32.0,114.0
Adult,70.0,177.0
Adult,52.0,111.0
Adult,43.0,80.0
Adult,24.0,94.0
Adult,45.0,157.0
Adult,48.0,170.0
Adult,34.0,112.0
Adult,105.0,333.0
Adult,53.0,169.0
Adult,95.0,225.0
Adult,29.0,76.0
Adult,33.0,111.0
Adult,42.0,105.0
Adult,40.0,132.0
Adult,39.0,91.0
Adult,69.0,203.0
Adult,75.0,178.0
Adult,56.0,134.0
Adult,154.0,339.0
Adult,57.0,163.0
Adult,131.0,414.0
Adult,29.0,91.0
Adult,35.0,101.0
Adult,56.0,137.0
Adult,25.0,71.0
Adult,122.0,250.0
Adult,63.0,139.0
Adult,45.0,118.0
Adult,32.0,102.0
Adult,32.0,87.0
Adult,32.0,90.0
Adult,34.0,126.0
Adult,39.0,114.0
Adult,110.0,238.0
Adult,46.0,137.0
Adult,83.0,313.0
Adult,30.0,89.0
Adult,21.0,80.0
Adult,101.0,232.0
Adult,45.0,112.0
Adult,34.0,112.0
Adult,36.0,75.0
Adult,26.0,94.0
Adult,40.0,110.0
Adult,45.0,136.0
Adult,44.0,124.0
Adult,34.0,122.0
Adult,38.0,98.0
Adult,68.0,201.0
Adult,42.0,94.0
Adult,81.0,199.0
Adult,32.0,69.0
Adult,34.0,102.0
Adult,47.0,148.0
Adult,25.0,84.0
Adult,46.0,114.0
Adult,116.0,293.0
Adult,39.0,101.0
Adult,58.0,174.0
Adult,28.0,83.0
Adult,33.0,96.0
Adult,45.0,140.0
Adult,36.0,110.0
Adult,69.0,228.0
Adult,28.0,80.0
Adult,33.0,74.0
Adult,33.0,94.0
Adult,27.0,116.0
Adult,31.0,103.0
Adult,58.0,199.0
Adult,22.0,66.0
Adult,34.0,123.0
Adult,64.0,142.0
Adult,50.0,131.0
Adult,117.0,336.0
Adult,32.0,84.0
Adult,89.0,269.0
Adult,72.0,263.0
Adult,35.0,133.0
Adult,38.0,107.0
Adult,40.0,117.0
Adult,37.0,87.0
Adult,50.0,121.0
Adult,176.0,418.0
Adult,62.0,153.0
Adult,29.0,98.0
Adult,44.0,126.0
Adult,38.0,77.0
Adult,29.0,92.0
Adult,66.0,182.0
Adult,53.0,148.0
Adult,48.0,144.0
Adult,42.0,119.0
Adult,92.0,231.0
Adult,67.0,144.0
Adult,100.0,257.0
Adult,84.0,258.0
Adult,29.0,80.0
Adult,65.0,204.0
Adult,39.0,108.0
Adult,86.0,269.0
Adult,48.0,153.0
Adult,74.0,181.0
Adult,30.0,115.0
Adult,75.0,245.0
Adult,56.0,163.0
Adult,54.0,134.0
Adult,259.0,432.0
Adult,79.0,222.0
Adult,48.0,114.0
Adult,22.0,67.0
Adult,36.0,100.0
Adult,100.0,260.0
Adult,29.0,93.0
Adult,87.0,147.0
Adult,112.0,229.0
Adult,32.0,73.0
Adult,79.0,156.0
Adult,56.0,160.0
Adult,73.0,163.0
Adult,156.0,338.0
Adult,86.0,211.0
Adult,58.0,143.0
Adult,150.0,292.0
Adult,60.0,201.0
Adult,86.0,262.0
Adult,108.0,295.0
Adult,38.0,92.0
Adult,36.0,119.0
Adult,20.0,76.0
Adult,48.0,156.0
Adult,22.0,84.0
Adult,136.0,402.0
Adult,29.0,103.0
Adult,33.0,101.0
Adult,73.0,223.0
Adult,74.0,270.0
Adult,192.0,396.0
Adult,58.0,138.0
Adult,32.0,79.0
Adult,87.0,291.0
Adult,26.0,73.0
Adult,42.0,162.0
Adult,33.0,90.0
Adult,31.0,119.0
Adult,66.0,142.0
Adult,35.0,124.0
Adult,33.0,102.0
Adult,56.0,158.0
Adult,189.0,440.0
Adult,77.0,214.0
Adult,66.0,175.0
Adult,24.0,77.0
Adult,30.0,81.0
Adult,20.0,65.0
Adult,53.0,141.0
Adult,89.0,279.0
Adult,60.0,161.0
Adult,34.0,88.0
Adult,46.0,142.0
Adult,51.0,99.0
Adult,35.0,67.0
Adult,62.0,244.0
Adult,39.0,110.0
Adult,52.0,140.0
Adult,130.0,391.0
Adult,41.0,89.0
Adult,57.0,163.0
Adult,45.0,130.0
Adult,26.0,84.0
Adult,134.0,412.0
Adult,88.0,237.0
Adult,22.0,73.0
Adult,100.0,234.0
Adult,66.0,166.0
Adult,49.0,144.0
Adult,37.0,109.0
Adult,28.0,73.0
Adult,86.0,179.0
Adult,34.0,77.0
Adult,105.0,287.0
Adult,48.0,108.0
Adult,50.0,110.0
Adult,197.0,359.0
Adult,60.0,171.0
Adult,26.0,71.0
Adult,31.0,119.0
Adult,56.0,110.0
Adult,30.0,81.0
Adult,34.0,117.0
Adult,52.0,95.0
Adult,32.0,89.0
Adult,28.0,75.0
Adult,71.0,186.0
Adult,34.0,110.0
Adult,38.0,98.0
Adult,43.0,127.0
Child,92.0,302.0
Adult,39.0,158.0
Adult,47.0,110.0
Adult,78.0,228.0
Adult,64.0,140.0
Adult,89.0,195.0
Adult,84.0,280.0
Adult,33.0,151.0
Adult,49.0,132.0
Adult,23.0,69.0
Adult,33.0,94.0
Adult,24.0,79.0
Adult,60.0,200.0
Adult,40.0,114.0
Adult,42.0,109.0
Adult,166.0,411.0
Adult,89.0,261.0
Adult,93.0,226.0
Adult,34.0,126.0
Adult,45.0,142.0
Adult,34.0,94.0
Adult,47.0,129.0
Adult,26.0,87.0
Adult,108.0,242.0
Adult,119.0,304.0
Adult,78.0,230.0
Adult,21.0,73.0
Adult,90.0,233.0
Adult,33.0,86.0
Adult,29.0,86.0
Adult,24.0,78.0
Adult,101.0,330.0
Adult,73.0,221.0
Adult,27.0,74.0
Adult,40.0,144.0
Adult,23.0,71.0
Adult,74.0,210.0
Adult,24.0,69.0
Adult,28.0,78.0
Adult,55.0,187.0
Adult,37.0,104.0
Adult,31.0,95.0
Adult,33.0,109.0
Child,95.0,349.0
Adult,21.0,71.0
Adult,48.0,129.0
Adult,27.0,79.0
Adult,49.0,119.0
Adult,46.0,144.0
Adult,43.0,123.0
Adult,59.0,203.0
Adult,53.0,159.0
Adult,37.0,117.0
Adult,57.0,135.0
Adult,33.0,81.0
Adult,79.0,245.0
Adult,43.0,167.0
Adult,42.0,147.0
Adult,30.0,73.0
Adult,141.0,378.0
Adult,77.0,184.0
Adult,70.0,212.0
Adult,84.0,302.0
Adult,62.0,165.0
Adult,34.0,118.0
Adult,45.0,171.0
Adult,46.0,130.0
Adult,39.0,126.0
Adult,39.0,94.0
Adult,109.0,283.0
Adult,28.0,69.0
Adult,96.0,336.0
Adult,47.0,211.0
Adult,39.0,135.0
Adult,40.0,116.0
Adult,105.0,318.0
Adult,35.0,100.0
Adult,34.0,105.0
Adult,69.0,191.0
Adult,100.0,271.0
Adult,61.0,164.0
Adult,39.0,103.0
Adult,33.0,98.0
Adult,22.0,66.0
Adult,28.0,92.0
Adult,96.0,295.0
Adult,35.0,113.0
Adult,28.0,75.0
Adult,102.0,394.0
Adult,105.0,238.0
Adult,70.0,181.0
Adult,72.0,198.0
Adult,70.0,159.0
Adult,62.0,196.0
Adult,30.0,89.0
Adult,16.0,70.0
Adult,75.0,242.0
Child,65.0,138.0
Adult,52.0,135.0
Adult,34.0,95.0
Adult,76.0,207.0
Adult,27.0,112.0
Adult,117.0,352.0
Adult,27.0,73.0
Adult,42.0,84.0
Adult,52.0,146.0
Adult,46.0,130.0
Adult,31.0,76.0
Adult,24.0,75.0
Adult,34.0,94.0
Adult,44.0,142.0
Adult,33.0,162.0
Adult,39.0,90.0
Adult,56.0,181.0
Adult,24.0,74.0
Adult,60.0,188.0
Adult,46.0,142.0
Adult,61.0,194.0
Adult,143.0,285.0
Adult,85.0,270.0
Adult,46.0,112.0
Adult,112.0,341.0
Adult,44.0,140.0
Adult,28.0,69.0
Adult,28.0,69.0
Adult,74.0,206.0
Adult,101.0,206.0
Adult,20.0,82.0
