height,width
83.0,28.0
279.0,68.0
125.0,48.0
109.0,36.0
120.0,34.0
127.0,40.0
134.0,35.0
145.0,44.0
243.0,90.0
363.0,144.0
120.0,51.0
93.0,41.0
83.0,28.0
80.0,34.0
209.0,87.0
377.0,173.0
355.0,145.0
95.0,31.0
208.0,85.0
172.0,104.0
189.0,79.0
361.0,127.0
316.0,113.0
80.0,28.0
350.0,115.0
351.0,165.0
256.0,88.0
92.0,37.0
108.0,36.0
92.0,26.0
227.0,66.0
186.0,37.0
85.0,32.0
92.0,34.0
109.0,37.0
90.0,44.0
91.0,32.0
115.0,36.0
86.0,52.0
87.0,31.0
99.0,46.0
88.0,33.0
193.0,99.0
164.0,86.0
75.0,34.0
205.0,56.0
260.0,94.0
201.0,75.0
142.0,56.0
161.0,53.0
502.0,146.0
526.0,123.0
542.0,148.0
132.0,41.0
112.0,40.0
101.0,33.0
419.0,185.0
272.0,100.0
194.0,55.0
97.0,45.0
95.0,41.0
69.0,29.0
69.0,21.0
66.0,18.0
190.0,67.0
197.0,63.0
185.0,45.0
167.0,86.0
131.0,43.0
195.0,32.0
179.0,26.0
111.0,55.0
214.0,129.0
160.0,66.0
461.0,179.0
339.0,113.0
74.0,27.0
192.0,76.0
124.0,47.0
124.0,34.0
123.0,67.0
96.0,51.0
85.0,33.0
124.0,46.0
97.0,36.0
103.0,37.0
74.0,35.0
308.0,128.0
194.0,56.0
167.0,62.0
131.0,37.0
162.0,56.0
115.0,36.0
110.0,46.0
93.0,27.0
93.0,29.0
129.0,40.0
114.0,47.0
245.0,84.0
219.0,80.0
269.0,68.0
274.0,59.0
219.0,61.0
162.0,60.0
155.0,45.0
69.0,22.0
93.0,28.0
171.0,48.0
80.0,21.0
184.0,63.0
211.0,85.0
171.0,27.0
156.0,52.0
185.0,87.0
186.0,87.0
135.0,82.0
262.0,93.0
104.0,32.0
93.0,31.0
85.0,30.0
91.0,35.0
98.0,35.0
98.0,39.0
219.0,88.0
267.0,48.0
622.0,301.0
96.0,21.0
95.0,22.0
90.0,21.0
80.0,24.0
552.0,245.0
121.0,40.0
125.0,43.0
111.0,37.0
390.0,176.0
204.0,122.0
268.0,116.0
199.0,69.0
175.0,77.0
284.0,109.0
238.0,75.0
160.0,61.0
262.0,79.0
95.0,34.0
94.0,33.0
87.0,22.0
96.0,27.0
104.0,38.0
96.0,40.0
111.0,31.0
91.0,28.0
82.0,24.0
160.0,52.0
105.0,26.0
143.0,64.0
265.0,89.0
240.0,92.0
110.0,31.0
91.0,33.0
116.0,40.0
81.0,32.0
90.0,24.0
92.0,29.0
207.0,85.0
318.0,190.0
168.0,74.0
149.0,74.0
85.0,33.0
265.0,93.0
117.0,35.0
253.0,72.0
442.0,165.0
51.0,20.0
54.0,18.0
141.0,52.0
130.0,40.0
156.0,74.0
152.0,80.0
155.0,48.0
123.0,41.0
87.0,18.0
98.0,29.0
203.0,70.0
199.0,73.0
176.0,34.0
180.0,36.0
181.0,86.0
228.0,45.0
132.0,52.0
85.0,32.0
78.0,25.0
369.0,81.0
130.0,70.0
121.0,40.0
137.0,51.0
102.0,66.0
191.0,80.0
271.0,94.0
132.0,38.0
145.0,46.0
130.0,36.0
230.0,145.0
237.0,62.0
220.0,94.0
158.0,37.0
169.0,74.0
330.0,159.0
221.0,71.0
220.0,63.0
251.0,67.0
266.0,109.0
255.0,98.0
268.0,102.0
437.0,159.0
207.0,87.0
123.0,34.0
160.0,58.0
94.0,27.0
129.0,40.0
184.0,49.0
133.0,42.0
89.0,32.0
80.0,43.0
84.0,26.0
295.0,176.0
414.0,140.0
257.0,114.0
195.0,87.0
191.0,59.0
147.0,58.0
135.0,34.0
112.0,29.0
622.0,338.0
362.0,88.0
105.0,34.0
133.0,58.0
92.0,34.0
102.0,37.0
98.0,42.0
227.0,108.0
271.0,100.0
192.0,52.0
183.0,75.0
194.0,63.0
165.0,56.0
180.0,61.0
127.0,37.0
168.0,48.0
187.0,46.0
145.0,58.0
165.0,71.0
168.0,62.0
111.0,42.0
85.0,40.0
74.0,32.0
66.0,20.0
203.0,70.0
458.0,173.0
513.0,356.0
352.0,158.0
168.0,62.0
128.0,50.0
123.0,57.0
79.0,37.0
86.0,32.0
117.0,41.0
133.0,81.0
135.0,78.0
138.0,45.0
124.0,43.0
103.0,63.0
114.0,49.0
106.0,45.0
105.0,35.0
97.0,32.0
121.0,64.0
111.0,54.0
125.0,42.0
123.0,45.0
161.0,50.0
158.0,52.0
142.0,45.0
121.0,36.0
92.0,18.0
563.0,147.0
195.0,63.0
156.0,61.0
158.0,44.0
85.0,22.0
92.0,21.0
93.0,28.0
91.0,33.0
143.0,62.0
153.0,56.0
70.0,32.0
67.0,21.0
116.0,35.0
107.0,29.0
102.0,31.0
87.0,27.0
73.0,31.0
121.0,31.0
85.0,36.0
83.0,33.0
78.0,28.0
187.0,57.0
194.0,66.0
400.0,119.0
493.0,151.0
286.0,145.0
149.0,68.0
242.0,92.0
158.0,110.0
118.0,45.0
142.0,56.0
104.0,43.0
98.0,40.0
89.0,35.0
78.0,24.0
114.0,63.0
304.0,113.0
126.0,108.0
79.0,39.0
78.0,42.0
120.0,50.0
74.0,34.0
71.0,27.0
66.0,22.0
149.0,47.0
82.0,27.0
94.0,30.0
166.0,51.0
214.0,70.0
186.0,58.0
191.0,48.0
191.0,45.0
245.0,75.0
209.0,44.0
258.0,77.0
180.0,77.0
144.0,52.0
165.0,52.0
112.0,30.0
88.0,23.0
247.0,83.0
253.0,55.0
255.0,78.0
216.0,69.0
104.0,32.0
248.0,87.0
104.0,36.0
161.0,64.0
110.0,40.0
145.0,49.0
76.0,27.0
65.0,25.0
579.0,153.0
431.0,176.0
194.0,64.0
126.0,47.0
505.0,221.0
338.0,73.0
257.0,100.0
156.0,60.0
160.0,46.0
229.0,76.0
160.0,62.0
86.0,35.0
75.0,21.0
267.0,89.0
226.0,96.0
226.0,75.0
121.0,50.0
65.0,23.0
95.0,34.0
529.0,220.0
587.0,291.0
196.0,68.0
87.0,93.0
115.0,72.0
217.0,59.0
244.0,65.0
245.0,68.0
258.0,67.0
270.0,93.0
222.0,71.0
237.0,81.0
91.0,27.0
135.0,62.0
198.0,92.0
184.0,65.0
201.0,64.0
96.0,38.0
300.0,84.0
314.0,133.0
303.0,102.0
377.0,204.0
213.0,70.0
281.0,91.0
325.0,80.0
194.0,105.0
224.0,71.0
152.0,39.0
194.0,49.0
127.0,40.0
135.0,40.0
117.0,32.0
124.0,48.0
116.0,41.0
126.0,46.0
119.0,44.0
200.0,51.0
249.0,76.0
221.0,108.0
208.0,68.0
164.0,71.0
267.0,145.0
110.0,49.0
95.0,38.0
103.0,26.0
108.0,42.0
99.0,54.0
114.0,43.0
108.0,42.0
113.0,31.0
137.0,36.0
149.0,50.0
111.0,39.0
105.0,44.0
99.0,26.0
435.0,123.0
360.0,120.0
124.0,46.0
97.0,33.0
172.0,44.0
170.0,76.0
208.0,81.0
315.0,101.0
362.0,165.0
350.0,193.0
302.0,150.0
268.0,129.0
95.0,26.0
92.0,28.0
94.0,30.0
127.0,23.0
122.0,33.0
151.0,51.0
92.0,38.0
92.0,30.0
84.0,27.0
85.0,22.0
206.0,127.0
143.0,36.0
94.0,42.0
98.0,23.0
86.0,37.0
89.0,34.0
173.0,61.0
165.0,74.0
127.0,69.0
120.0,35.0
68.0,22.0
159.0,71.0
87.0,39.0
71.0,36.0
71.0,27.0
188.0,65.0
87.0,41.0
57.0,24.0
528.0,218.0
598.0,224.0
189.0,69.0
139.0,53.0
170.0,59.0
89.0,34.0
162.0,60.0
210.0,72.0
299.0,115.0
279.0,84.0
161.0,58.0
86.0,33.0
93.0,27.0
77.0,23.0
185.0,56.0
98.0,30.0
92.0,31.0
70.0,31.0
409.0,138.0
82.0,41.0
97.0,27.0
160.0,66.0
77.0,25.0
71.0,18.0
134.0,78.0
254.0,92.0
192.0,53.0
111.0,35.0
69.0,28.0
294.0,146.0
154.0,120.0
232.0,105.0
173.0,79.0
178.0,91.0
84.0,29.0
82.0,32.0
219.0,138.0
204.0,75.0
178.0,57.0
141.0,43.0
78.0,34.0
170.0,65.0
181.0,74.0
218.0,77.0
175.0,56.0
228.0,63.0
245.0,68.0
127.0,56.0
249.0,78.0
370.0,117.0
253.0,63.0
509.0,226.0
489.0,152.0
425.0,96.0
68.0,63.0
168.0,87.0
145.0,58.0
138.0,67.0
82.0,33.0
249.0,122.0
133.0,43.0
147.0,56.0
209.0,68.0
107.0,31.0
80.0,24.0
95.0,44.0
80.0,28.0
81.0,28.0
66.0,28.0
381.0,196.0
281.0,111.0
291.0,87.0
210.0,88.0
294.0,99.0
367.0,126.0
414.0,166.0
372.0,141.0
589.0,95.0
201.0,76.0
170.0,45.0
165.0,80.0
146.0,39.0
82.0,30.0
263.0,89.0
253.0,89.0
107.0,55.0
343.0,89.0
325.0,113.0
686.0,178.0
162.0,61.0
124.0,41.0
118.0,56.0
101.0,21.0
123.0,31.0
68.0,22.0
285.0,115.0
162.0,110.0
251.0,94.0
97.0,39.0
122.0,39.0
110.0,35.0
78.0,35.0
53.0,27.0
62.0,17.0
127.0,42.0
117.0,38.0
190.0,72.0
242.0,90.0
132.0,57.0
96.0,34.0
116.0,50.0
177.0,59.0
91.0,28.0
116.0,31.0
86.0,30.0
85.0,21.0
252.0,133.0
112.0,47.0
66.0,32.0
83.0,25.0
73.0,27.0
79.0,21.0
78.0,19.0
85.0,24.0
82.0,24.0
162.0,62.0
201.0,118.0
130.0,51.0
139.0,52.0
153.0,47.0
260.0,82.0
76.0,27.0
71.0,26.0
130.0,51.0
101.0,40.0
166.0,69.0
204.0,86.0
209.0,97.0
221.0,94.0
164.0,73.0
185.0,66.0
203.0,101.0
166.0,60.0
172.0,52.0
116.0,51.0
141.0,58.0
137.0,63.0
79.0,24.0
75.0,29.0
107.0,39.0
244.0,105.0
172.0,154.0
114.0,45.0
68.0,19.0
100.0,32.0
77.0,55.0
94.0,31.0
91.0,28.0
94.0,30.0
312.0,144.0
238.0,128.0
457.0,218.0
134.0,33.0
233.0,80.0
146.0,61.0
190.0,56.0
103.0,31.0
113.0,34.0
94.0,28.0
172.0,105.0
113.0,44.0
68.0,24.0
78.0,24.0
62.0,22.0
54.0,18.0
57.0,18.0
56.0,17.0
351.0,82.0
245.0,60.0
249.0,87.0
346.0,103.0
292.0,73.0
290.0,75.0
180.0,54.0
236.0,66.0
721.0,161.0
640.0,127.0
544.0,146.0
116.0,28.0
380.0,109.0
341.0,114.0
352.0,97.0
304.0,81.0
293.0,103.0
293.0,135.0
236.0,78.0
174.0,43.0
307.0,114.0
131.0,41.0
408.0,168.0
99.0,37.0
73.0,31.0
87.0,34.0
109.0,31.0
89.0,29.0
228.0,173.0
249.0,86.0
123.0,79.0
168.0,69.0
155.0,56.0
168.0,72.0
142.0,36.0
101.0,32.0
97.0,27.0
122.0,48.0
105.0,37.0
217.0,93.0
253.0,98.0
82.0,34.0
161.0,70.0
112.0,45.0
136.0,49.0
90.0,34.0
93.0,29.0
97.0,20.0
75.0,36.0
175.0,55.0
205.0,114.0
250.0,104.0
197.0,54.0
211.0,61.0
169.0,78.0
169.0,48.0
166.0,52.0
198.0,55.0
167.0,69.0
199.0,47.0
124.0,42.0
217.0,66.0
226.0,58.0
233.0,71.0
198.0,47.0
225.0,71.0
276.0,127.0
381.0,122.0
608.0,249.0
157.0,53.0
163.0,56.0
172.0,65.0
285.0,136.0
251.0,73.0
218.0,46.0
240.0,88.0
336.0,117.0
397.0,93.0
124.0,50.0
107.0,42.0
73.0,29.0
74.0,26.0
195.0,85.0
151.0,99.0
328.0,177.0
122.0,31.0
70.0,49.0
95.0,41.0
93.0,36.0
60.0,25.0
206.0,70.0
144.0,46.0
212.0,61.0
131.0,42.0
125.0,53.0
100.0,50.0
135.0,67.0
196.0,69.0
124.0,56.0
98.0,34.0
185.0,69.0
125.0,36.0
70.0,24.0
144.0,103.0
62.0,18.0
74.0,25.0
74.0,34.0
248.0,84.0
138.0,44.0
213.0,61.0
146.0,46.0
146.0,54.0
164.0,64.0
175.0,75.0
83.0,31.0
95.0,37.0
94.0,35.0
150.0,44.0
83.0,53.0
74.0,39.0
461.0,198.0
106.0,38.0
85.0,29.0
80.0,24.0
87.0,29.0
98.0,27.0
201.0,71.0
91.0,32.0
241.0,91.0
249.0,80.0
103.0,60.0
66.0,40.0
198.0,79.0
76.0,26.0
84.0,30.0
76.0,29.0
486.0,191.0
209.0,114.0
94.0,38.0
225.0,95.0
117.0,27.0
114.0,40.0
331.0,124.0
227.0,76.0
215.0,67.0
211.0,67.0
184.0,39.0
214.0,68.0
177.0,45.0
165.0,51.0
75.0,20.0
630.0,317.0
331.0,128.0
99.0,39.0
144.0,44.0
82.0,27.0
103.0,43.0
77.0,44.0
84.0,28.0
91.0,40.0
104.0,32.0
98.0,44.0
224.0,96.0
277.0,93.0
298.0,118.0
115.0,45.0
163.0,72.0
160.0,40.0
257.0,93.0
91.0,55.0
471.0,141.0
180.0,71.0
94.0,34.0
132.0,53.0
463.0,162.0
140.0,42.0
218.0,58.0
166.0,40.0
232.0,67.0
462.0,151.0
231.0,77.0
350.0,81.0
206.0,74.0
157.0,61.0
91.0,38.0
347.0,186.0
310.0,86.0
271.0,132.0
309.0,138.0
224.0,110.0
195.0,57.0
137.0,58.0
118.0,43.0
80.0,30.0
76.0,30.0
282.0,123.0
223.0,68.0
74.0,20.0
55.0,22.0
69.0,28.0
67.0,27.0
74.0,23.0
60.0,25.0
59.0,16.0
50.0,20.0
443.0,216.0
154.0,59.0
151.0,61.0
95.0,48.0
157.0,46.0
175.0,54.0
151.0,38.0
148.0,41.0
295.0,114.0
214.0,75.0
217.0,52.0
88.0,24.0
228.0,88.0
162.0,76.0
165.0,44.0
165.0,52.0
203.0,65.0
108.0,36.0
196.0,78.0
160.0,43.0
173.0,58.0
113.0,41.0
83.0,29.0
208.0,57.0
103.0,62.0
183.0,60.0
202.0,100.0
232.0,104.0
210.0,65.0
418.0,172.0
195.0,68.0
131.0,42.0
303.0,100.0
190.0,56.0
149.0,60.0
97.0,38.0
98.0,40.0
326.0,174.0
239.0,177.0
343.0,148.0
103.0,39.0
103.0,27.0
97.0,42.0
87.0,31.0
103.0,35.0
68.0,25.0
218.0,64.0
258.0,68.0
324.0,97.0
90.0,36.0
94.0,30.0
114.0,42.0
110.0,48.0
260.0,84.0
331.0,102.0
236.0,78.0
81.0,29.0
84.0,22.0
159.0,70.0
189.0,60.0
209.0,86.0
204.0,65.0
107.0,34.0
103.0,36.0
98.0,23.0
110.0,29.0
151.0,40.0
189.0,53.0
114.0,25.0
125.0,38.0
107.0,38.0
94.0,33.0
113.0,39.0
135.0,59.0
210.0,73.0
263.0,72.0
388.0,133.0
411.0,166.0
127.0,40.0
141.0,61.0
153.0,45.0
194.0,51.0
261.0,89.0
518.0,246.0
216.0,108.0
210.0,74.0
243.0,91.0
123.0,46.0
112.0,39.0
294.0,52.0
364.0,181.0
377.0,120.0
439.0,150.0
399.0,124.0
400.0,182.0
173.0,72.0
365.0,113.0
247.0,69.0
227.0,74.0
132.0,45.0
139.0,56.0
128.0,46.0
149.0,42.0
162.0,43.0
155.0,51.0
123.0,45.0
121.0,39.0
128.0,44.0
108.0,43.0
295.0,127.0
323.0,175.0
266.0,89.0
277.0,63.0
110.0,37.0
109.0,39.0
138.0,50.0
171.0,55.0
159.0,60.0
153.0,46.0
89.0,31.0
50.0,14.0
77.0,28.0
207.0,78.0
281.0,134.0
89.0,78.0
296.0,95.0
170.0,41.0
349.0,238.0
397.0,118.0
399.0,183.0
300.0,93.0
266.0,92.0
199.0,91.0
344.0,119.0
202.0,62.0
161.0,59.0
167.0,56.0
85.0,42.0
227.0,79.0
141.0,57.0
151.0,62.0
165.0,62.0
135.0,42.0
94.0,26.0
89.0,27.0
75.0,30.0
195.0,77.0
232.0,88.0
204.0,70.0
165.0,60.0
149.0,52.0
113.0,54.0
105.0,42.0
223.0,122.0
78.0,28.0
166.0,69.0
160.0,51.0
158.0,51.0
166.0,81.0
240.0,67.0
249.0,112.0
97.0,62.0
167.0,46.0
201.0,43.0
195.0,74.0
182.0,82.0
180.0,42.0
108.0,34.0
101.0,39.0
100.0,35.0
135.0,35.0
80.0,25.0
128.0,54.0
375.0,117.0
290.0,133.0
166.0,63.0
200.0,62.0
188.0,61.0
85.0,38.0
85.0,29.0
65.0,26.0
187.0,60.0
111.0,59.0
107.0,54.0
120.0,49.0
179.0,114.0
110.0,59.0
129.0,44.0
163.0,65.0
130.0,67.0
95.0,45.0
105.0,46.0
112.0,28.0
161.0,67.0
80.0,37.0
178.0,52.0
110.0,34.0
254.0,84.0
170.0,52.0
163.0,34.0
151.0,51.0
129.0,42.0
102.0,28.0
80.0,24.0
83.0,31.0
92.0,31.0
74.0,32.0
69.0,21.0
69.0,25.0
273.0,131.0
364.0,107.0
176.0,56.0
145.0,43.0
205.0,59.0
173.0,117.0
231.0,82.0
95.0,38.0
119.0,47.0
196.0,83.0
273.0,127.0
78.0,28.0
126.0,39.0
143.0,49.0
236.0,99.0
202.0,54.0
107.0,50.0
98.0,31.0
102.0,31.0
84.0,26.0
331.0,211.0
175.0,81.0
198.0,97.0
120.0,69.0
167.0,64.0
148.0,43.0
107.0,56.0
203.0,89.0
50.0,16.0
51.0,14.0
56.0,20.0
50.0,15.0
177.0,110.0
189.0,72.0
233.0,81.0
112.0,51.0
121.0,53.0
65.0,26.0
374.0,208.0
103.0,50.0
101.0,36.0
98.0,37.0
101.0,32.0
92.0,43.0
89.0,22.0
83.0,29.0
103.0,29.0
98.0,32.0
125.0,49.0
213.0,77.0
68.0,30.0
228.0,70.0
195.0,80.0
130.0,43.0
154.0,63.0
146.0,50.0
331.0,117.0
310.0,140.0
125.0,42.0
156.0,70.0
187.0,89.0
100.0,36.0
99.0,22.0
107.0,41.0
238.0,93.0
68.0,21.0
187.0,66.0
107.0,39.0
363.0,105.0
108.0,91.0
236.0,47.0
100.0,43.0
91.0,37.0
158.0,74.0
141.0,41.0
148.0,50.0
236.0,94.0
205.0,80.0
117.0,32.0
193.0,64.0
86.0,33.0
105.0,32.0
114.0,42.0
183.0,49.0
70.0,32.0
121.0,58.0
377.0,203.0
181.0,40.0
174.0,64.0
280.0,138.0
180.0,98.0
227.0,123.0
178.0,52.0
174.0,58.0
122.0,50.0
153.0,77.0
192.0,110.0
73.0,38.0
173.0,64.0
187.0,76.0
235.0,120.0
181.0,67.0
175.0,61.0
227.0,77.0
343.0,208.0
112.0,37.0
101.0,36.0
215.0,91.0
67.0,35.0
62.0,20.0
62.0,23.0
57.0,23.0
215.0,69.0
249.0,70.0
214.0,48.0
202.0,48.0
195.0,41.0
146.0,45.0
86.0,24.0
297.0,109.0
359.0,112.0
176.0,48.0
154.0,53.0
86.0,18.0
234.0,124.0
132.0,88.0
302.0,84.0
66.0,20.0
228.0,61.0
250.0,83.0
198.0,51.0
202.0,75.0
89.0,31.0
89.0,39.0
144.0,53.0
160.0,53.0
147.0,65.0
140.0,41.0
76.0,24.0
303.0,127.0
201.0,47.0
76.0,27.0
488.0,135.0
194.0,60.0
113.0,35.0
134.0,57.0
79.0,27.0
149.0,83.0
196.0,92.0
287.0,98.0
207.0,77.0
403.0,105.0
350.0,128.0
348.0,96.0
127.0,52.0
108.0,34.0
165.0,53.0
167.0,53.0
137.0,66.0
72.0,55.0
111.0,42.0
91.0,36.0
140.0,61.0
479.0,195.0
500.0,206.0
467.0,252.0
448.0,126.0
66.0,22.0
68.0,25.0
60.0,23.0
69.0,23.0
72.0,20.0
112.0,45.0
211.0,83.0
104.0,44.0
110.0,43.0
109.0,25.0
118.0,39.0
124.0,48.0
96.0,17.0
94.0,19.0
95.0,28.0
82.0,23.0
110.0,40.0
115.0,27.0
123.0,38.0
110.0,24.0
122.0,36.0
112.0,35.0
140.0,44.0
131.0,32.0
182.0,56.0
65.0,39.0
219.0,74.0
237.0,91.0
80.0,22.0
75.0,24.0
74.0,22.0
161.0,50.0
164.0,65.0
96.0,49.0
100.0,32.0
103.0,26.0
252.0,119.0
112.0,58.0
78.0,38.0
91.0,30.0
334.0,141.0
246.0,89.0
246.0,66.0
103.0,43.0
159.0,91.0
94.0,49.0
684.0,166.0
167.0,46.0
178.0,66.0
273.0,85.0
292.0,66.0
216.0,69.0
238.0,40.0
161.0,64.0
150.0,60.0
82.0,21.0
225.0,118.0
80.0,24.0
130.0,45.0
263.0,124.0
256.0,100.0
165.0,66.0
85.0,25.0
86.0,32.0
233.0,99.0
204.0,52.0
121.0,36.0
91.0,27.0
116.0,41.0
107.0,28.0
125.0,22.0
119.0,22.0
103.0,31.0
108.0,35.0
120.0,33.0
99.0,32.0
72.0,27.0
73.0,25.0
95.0,69.0
79.0,35.0
77.0,25.0
77.0,31.0
130.0,42.0
94.0,32.0
87.0,21.0
160.0,77.0
152.0,70.0
128.0,53.0
143.0,53.0
176.0,58.0
93.0,34.0
210.0,89.0
102.0,29.0
114.0,48.0
147.0,64.0
82.0,28.0
82.0,28.0
83.0,28.0
65.0,29.0
70.0,25.0
95.0,35.0
66.0,22.0
122.0,39.0
126.0,34.0
132.0,53.0
165.0,39.0
181.0,58.0
122.0,32.0
352.0,149.0
291.0,72.0
436.0,172.0
355.0,114.0
330.0,69.0
259.0,91.0
197.0,68.0
88.0,38.0
248.0,89.0
193.0,92.0
130.0,57.0
341.0,165.0
149.0,53.0
203.0,60.0
225.0,63.0
167.0,56.0
108.0,40.0
83.0,67.0
221.0,62.0
437.0,156.0
120.0,42.0
124.0,38.0
144.0,63.0
211.0,110.0
203.0,61.0
200.0,72.0
126.0,71.0
103.0,30.0
109.0,38.0
108.0,33.0
74.0,31.0
61.0,24.0
149.0,50.0
123.0,37.0
78.0,22.0
104.0,29.0
76.0,30.0
90.0,48.0
85.0,32.0
76.0,27.0
121.0,33.0
315.0,150.0
216.0,95.0
126.0,41.0
134.0,57.0
192.0,71.0
230.0,63.0
103.0,27.0
168.0,52.0
178.0,72.0
221.0,53.0
125.0,50.0
364.0,118.0
281.0,109.0
355.0,125.0
308.0,94.0
231.0,75.0
106.0,32.0
130.0,35.0
130.0,45.0
357.0,116.0
85.0,22.0
82.0,24.0
88.0,28.0
108.0,31.0
121.0,41.0
83.0,52.0
181.0,68.0
205.0,108.0
114.0,34.0
94.0,36.0
99.0,38.0
212.0,60.0
158.0,60.0
146.0,46.0
206.0,74.0
163.0,57.0
162.0,47.0
170.0,53.0
141.0,42.0
91.0,29.0
88.0,28.0
131.0,34.0
110.0,29.0
65.0,19.0
97.0,39.0
73.0,41.0
445.0,166.0
530.0,158.0
401.0,87.0
350.0,79.0
252.0,92.0
89.0,40.0
161.0,46.0
500.0,190.0
124.0,51.0
87.0,33.0
89.0,31.0
99.0,39.0
219.0,100.0
103.0,32.0
72.0,21.0
93.0,30.0
371.0,147.0
77.0,35.0
167.0,58.0
86.0,29.0
326.0,136.0
280.0,110.0
279.0,93.0
264.0,70.0
512.0,300.0
336.0,152.0
295.0,111.0
483.0,167.0
65.0,28.0
66.0,27.0
188.0,61.0
270.0,143.0
133.0,52.0
135.0,54.0
114.0,41.0
93.0,28.0
136.0,68.0
132.0,53.0
251.0,104.0
183.0,64.0
152.0,64.0
178.0,47.0
226.0,72.0
177.0,53.0
255.0,108.0
140.0,54.0
139.0,60.0
146.0,49.0
135.0,39.0
181.0,63.0
367.0,92.0
107.0,54.0
181.0,66.0
86.0,52.0
337.0,84.0
87.0,28.0
85.0,27.0
98.0,34.0
76.0,29.0
217.0,51.0
274.0,102.0
91.0,46.0
118.0,37.0
125.0,34.0
415.0,215.0
137.0,39.0
210.0,67.0
343.0,111.0
231.0,62.0
105.0,24.0
165.0,57.0
113.0,29.0
121.0,39.0
194.0,54.0
193.0,57.0
112.0,27.0
198.0,72.0
188.0,60.0
163.0,43.0
140.0,47.0
75.0,23.0
167.0,64.0
176.0,70.0
392.0,133.0
196.0,72.0
104.0,43.0
104.0,36.0
103.0,31.0
89.0,29.0
192.0,80.0
542.0,227.0
134.0,32.0
156.0,48.0
122.0,40.0
301.0,110.0
166.0,54.0
274.0,38.0
167.0,66.0
98.0,34.0
119.0,35.0
170.0,62.0
97.0,24.0
100.0,31.0
103.0,32.0
329.0,136.0
269.0,89.0
500.0,194.0
317.0,72.0
109.0,32.0
80.0,24.0
85.0,27.0
217.0,67.0
322.0,133.0
453.0,267.0
226.0,96.0
288.0,107.0
171.0,67.0
156.0,59.0
174.0,59.0
92.0,39.0
255.0,76.0
169.0,43.0
169.0,37.0
65.0,37.0
73.0,35.0
218.0,74.0
211.0,76.0
201.0,71.0
198.0,77.0
98.0,62.0
93.0,32.0
100.0,33.0
130.0,44.0
142.0,30.0
86.0,31.0
87.0,31.0
90.0,37.0
126.0,48.0
427.0,141.0
365.0,177.0
288.0,101.0
133.0,77.0
153.0,49.0
155.0,30.0
162.0,30.0
129.0,69.0
137.0,51.0
143.0,73.0
238.0,99.0
100.0,47.0
351.0,117.0
312.0,99.0
120.0,55.0
151.0,82.0
122.0,42.0
66.0,29.0
71.0,29.0
68.0,26.0
65.0,25.0
65.0,22.0
73.0,25.0
72.0,20.0
71.0,18.0
69.0,21.0
314.0,61.0
145.0,82.0
117.0,40.0
139.0,43.0
256.0,116.0
278.0,117.0
273.0,96.0
222.0,84.0
246.0,101.0
252.0,70.0
244.0,77.0
90.0,51.0
223.0,73.0
83.0,52.0
367.0,131.0
209.0,89.0
376.0,119.0
230.0,101.0
253.0,86.0
159.0,53.0
224.0,68.0
94.0,25.0
333.0,140.0
142.0,61.0
120.0,63.0
144.0,59.0
121.0,75.0
253.0,146.0
163.0,62.0
153.0,56.0
95.0,38.0
149.0,53.0
133.0,47.0
140.0,61.0
134.0,65.0
231.0,86.0
144.0,45.0
155.0,51.0
160.0,89.0
140.0,39.0
149.0,60.0
96.0,38.0
196.0,55.0
230.0,76.0
180.0,69.0
220.0,76.0
254.0,53.0
396.0,99.0
222.0,126.0
237.0,88.0
216.0,58.0
260.0,111.0
263.0,88.0
264.0,143.0
257.0,113.0
265.0,105.0
279.0,117.0
240.0,76.0
247.0,62.0
244.0,114.0
209.0,57.0
219.0,86.0
233.0,74.0
305.0,117.0
295.0,110.0
93.0,33.0
295.0,93.0
266.0,92.0
59.0,56.0
81.0,34.0
138.0,61.0
137.0,56.0
121.0,45.0
126.0,34.0
266.0,80.0
80.0,52.0
75.0,39.0
155.0,60.0
103.0,43.0
128.0,29.0
141.0,37.0
159.0,36.0
92.0,36.0
100.0,32.0
446.0,168.0
237.0,58.0
140.0,51.0
282.0,76.0
306.0,107.0
166.0,75.0
117.0,45.0
108.0,37.0
135.0,45.0
88.0,32.0
158.0,46.0
192.0,68.0
100.0,24.0
192.0,61.0
194.0,66.0
98.0,57.0
231.0,66.0
112.0,39.0
228.0,95.0
121.0,48.0
302.0,148.0
117.0,70.0
288.0,163.0
169.0,47.0
205.0,155.0
167.0,80.0
162.0,96.0
100.0,57.0
354.0,81.0
153.0,61.0
138.0,41.0
138.0,47.0
141.0,78.0
130.0,68.0
132.0,56.0
130.0,61.0
73.0,21.0
78.0,29.0
77.0,57.0
179.0,81.0
143.0,34.0
288.0,95.0
302.0,77.0
514.0,155.0
108.0,28.0
74.0,28.0
282.0,149.0
182.0,84.0
100.0,45.0
112.0,33.0
93.0,32.0
108.0,26.0
94.0,56.0
242.0,147.0
354.0,174.0
298.0,170.0
357.0,181.0
221.0,111.0
122.0,37.0
90.0,39.0
79.0,26.0
101.0,30.0
192.0,59.0
92.0,30.0
109.0,43.0
69.0,28.0
356.0,120.0
148.0,54.0
152.0,58.0
294.0,111.0
388.0,157.0
346.0,155.0
388.0,163.0
453.0,270.0
88.0,46.0
101.0,41.0
262.0,159.0
270.0,74.0
